     gender response situation case
       1        1        1   46
       1        1        2   46
       1        1        3   46
       1        1        1   47
       1        1        2   47
       1        1        3   47
       1        1        1   48
       1        1        2   48
       1        1        3   48
       1        1        1   49
       1        1        2   49
       1        1        3   49
       1        1        1   50
       1        1        2   50
       1        1        3   50
       1        1        1   51
       1        1        2   51
       1        1        3   51
       1        1        1   52
       1        1        2   52
       1        1        3   52
       1        1        1   53
       1        1        2   53
       1        1        3   53
       1        1        1   54
       1        1        2   54
       1        1        3   54
       1        1        1   55
       1        1        2   55
       1        1        3   55
       1        1        1   56
       1        1        2   56
       1        1        3   56
       1        1        1   57
       1        1        2   57
       1        1        3   57
       1        1        1   58
       1        1        2   58
       1        1        3   58
       1        1        1   59
       1        1        2   59
       1        1        3   59
       1        1        1   60
       1        1        2   60
       1        1        3   60
       1        1        1   61
       1        1        2   61
       1        1        3   61
       1        1        1   62
       1        1        2   62
       1        1        3   62
       1        1        1   63
       1        1        2   63
       1        1        3   63
       1        1        1   64
       1        1        2   64
       1        1        3   64
       1        1        1   65
       1        1        2   65
       1        1        3   65
       1        1        1   66
       1        1        2   66
       1        1        3   66
       1        1        1   67
       1        1        2   67
       1        1        3   67
       1        1        1   68
       1        1        2   68
       1        1        3   68
       1        1        1   69
       1        1        2   69
       1        1        3   69
       1        1        1   70
       1        1        2   70
       1        1        3   70
       1        1        1   71
       1        1        2   71
       1        1        3   71
       1        1        1   72
       1        1        2   72
       1        1        3   72
       1        1        1   73
       1        1        2   73
       1        1        3   73
       1        1        1   74
       1        1        2   74
       1        1        3   74
       1        1        1   75
       1        1        2   75
       1        1        3   75
       1        1        1   76
       1        1        2   76
       1        1        3   76
       1        1        1   77
       1        1        2   77
       1        1        3   77
       1        1        1   78
       1        1        2   78
       1        1        3   78
       1        1        1   79
       1        1        2   79
       1        1        3   79
       1        1        1   80
       1        1        2   80
       1        1        3   80
       1        1        1   81
       1        1        2   81
       1        1        3   81
       1        1        1   82
       1        1        2   82
       1        1        3   82
       1        1        1   83
       1        1        2   83
       1        1        3   83
       1        1        1   84
       1        1        2   84
       1        1        3   84
       1        1        1   85
       1        1        2   85
       1        1        3   85
       1        1        1   86
       1        1        2   86
       1        1        3   86
       1        1        1   87
       1        1        2   87
       1        1        3   87
       1        1        1   88
       1        1        2   88
       1        1        3   88
       1        1        1   89
       1        1        2   89
       1        1        3   89
       1        1        1   90
       1        1        2   90
       1        1        3   90
       1        1        1   91
       1        1        2   91
       1        1        3   91
       1        1        1   92
       1        1        2   92
       1        1        3   92
       1        1        1   93
       1        1        2   93
       1        1        3   93
       1        1        1   94
       1        1        2   94
       1        1        3   94
       1        1        1   95
       1        1        2   95
       1        1        3   95
       1        1        1   96
       1        1        2   96
       1        1        3   96
       1        1        1   97
       1        1        2   97
       1        1        3   97
       1        1        1   98
       1        1        2   98
       1        1        3   98
       1        1        1   99
       1        1        2   99
       1        1        3   99
       1        1        1  100
       1        1        2  100
       1        1        3  100
       1        1        1  101
       1        1        2  101
       1        1        3  101
       1        1        1  102
       1        1        2  102
       1        1        3  102
       1        1        1  103
       1        1        2  103
       1        1        3  103
       1        1        1  104
       1        1        2  104
       1        1        3  104
       1        1        1  105
       1        1        2  105
       1        1        3  105
       1        1        1  106
       1        1        2  106
       1        1        3  106
       1        1        1  107
       1        1        2  107
       1        1        3  107
       1        1        1  108
       1        1        2  108
       1        1        3  108
       1        1        1  109
       1        1        2  109
       1        1        3  109
       1        1        1  110
       1        1        2  110
       1        1        3  110
       1        1        1  111
       1        1        2  111
       1        1        3  111
       1        1        1  112
       1        1        2  112
       1        1        3  112
       1        1        1  113
       1        1        2  113
       1        1        3  113
       1        1        1  114
       1        1        2  114
       1        1        3  114
       1        1        1  115
       1        1        2  115
       1        1        3  115
       1        1        1  116
       1        1        2  116
       1        1        3  116
       1        1        1  117
       1        1        2  117
       1        1        3  117
       1        1        1  118
       1        1        2  118
       1        1        3  118
       1        1        1  119
       1        1        2  119
       1        1        3  119
       1        1        1  120
       1        1        2  120
       1        1        3  120
       1        1        1  121
       1        1        2  121
       1        1        3  121
       1        1        1  122
       1        1        2  122
       1        1        3  122
       1        1        1  123
       1        1        2  123
       1        1        3  123
       1        1        1  124
       1        1        2  124
       1        1        3  124
       1        1        1  125
       1        1        2  125
       1        1        3  125
       1        1        1  126
       1        1        2  126
       1        1        3  126
       1        1        1  127
       1        1        2  127
       1        1        3  127
       1        1        1  128
       1        1        2  128
       1        1        3  128
       1        1        1  129
       1        1        2  129
       1        1        3  129
       1        1        1  130
       1        1        2  130
       1        1        3  130
       1        1        1  131
       1        1        2  131
       1        1        3  131
       1        1        1  132
       1        1        2  132
       1        1        3  132
       1        1        1  133
       1        1        2  133
       1        1        3  133
       1        1        1  134
       1        1        2  134
       1        1        3  134
       1        1        1  135
       1        1        2  135
       1        1        3  135
       1        1        1  136
       1        1        2  136
       1        1        3  136
       1        1        1  137
       1        1        2  137
       1        1        3  137
       1        1        1  138
       1        1        2  138
       1        1        3  138
       1        1        1  139
       1        1        2  139
       1        1        3  139
       1        1        1  140
       1        1        2  140
       1        1        3  140
       1        1        1  141
       1        1        2  141
       1        1        3  141
       1        1        1  142
       1        1        2  142
       1        1        3  142
       1        1        1  143
       1        1        2  143
       1        1        3  143
       1        1        1  144
       1        1        2  144
       1        1        3  144
       1        1        1  145
       1        1        2  145
       1        1        3  145
       1        1        1  146
       1        1        2  146
       1        1        3  146
       1        1        1  147
       1        1        2  147
       1        1        3  147
       1        1        1  148
       1        1        2  148
       1        1        3  148
       1        1        1  149
       1        1        2  149
       1        1        3  149
       1        1        1  150
       1        1        2  150
       1        1        3  150
       1        1        1  151
       1        1        2  151
       1        1        3  151
       1        1        1  152
       1        1        2  152
       1        1        3  152
       1        1        1  153
       1        1        2  153
       1        1        3  153
       1        1        1  154
       1        1        2  154
       1        1        3  154
       1        1        1  155
       1        1        2  155
       1        1        3  155
       1        1        1  156
       1        1        2  156
       1        1        3  156
       1        1        1  157
       1        1        2  157
       1        1        3  157
       1        1        1  158
       1        1        2  158
       1        1        3  158
       1        1        1  159
       1        1        2  159
       1        1        3  159
       1        1        1  160
       1        1        2  160
       1        1        3  160
       1        1        1  161
       1        1        2  161
       1        1        3  161
       1        1        1  162
       1        1        2  162
       1        1        3  162
       1        1        1  163
       1        1        2  163
       1        1        3  163
       1        1        1  164
       1        1        2  164
       1        1        3  164
       1        1        1  165
       1        1        2  165
       1        1        3  165
       1        1        1  166
       1        1        2  166
       1        1        3  166
       1        1        1  167
       1        1        2  167
       1        1        3  167
       1        1        1  168
       1        1        2  168
       1        1        3  168
       1        1        1  169
       1        1        2  169
       1        1        3  169
       1        1        1  170
       1        1        2  170
       1        1        3  170
       1        1        1  171
       1        1        2  171
       1        1        3  171
       1        1        1  172
       1        1        2  172
       1        1        3  172
       1        1        1  173
       1        1        2  173
       1        1        3  173
       1        1        1  174
       1        1        2  174
       1        1        3  174
       1        1        1  175
       1        1        2  175
       1        1        3  175
       1        1        1  176
       1        1        2  176
       1        1        3  176
       1        1        1  177
       1        1        2  177
       1        1        3  177
       1        1        1  178
       1        1        2  178
       1        1        3  178
       1        1        1  179
       1        1        2  179
       1        1        3  179
       1        1        1  180
       1        1        2  180
       1        1        3  180
       1        1        1  181
       1        1        2  181
       1        1        3  181
       1        1        1  182
       1        1        2  182
       1        1        3  182
       1        1        1  183
       1        1        2  183
       1        1        3  183
       1        1        1  184
       1        1        2  184
       1        1        3  184
       1        1        1  185
       1        1        2  185
       1        1        3  185
       1        1        1  186
       1        1        2  186
       1        1        3  186
       1        1        1  187
       1        1        2  187
       1        1        3  187
       1        1        1  188
       1        1        2  188
       1        1        3  188
       1        1        1  189
       1        1        2  189
       1        1        3  189
       1        1        1  190
       1        1        2  190
       1        1        3  190
       1        1        1  191
       1        1        2  191
       1        1        3  191
       1        1        1  192
       1        1        2  192
       1        1        3  192
       1        1        1  193
       1        1        2  193
       1        1        3  193
       1        1        1  194
       1        1        2  194
       1        1        3  194
       1        1        1  195
       1        1        2  195
       1        1        3  195
       1        1        1  196
       1        1        2  196
       1        1        3  196
       1        1        1  197
       1        1        2  197
       1        1        3  197
       1        1        1  198
       1        1        2  198
       1        1        3  198
       1        1        1  199
       1        1        2  199
       1        1        3  199
       1        1        1  200
       1        1        2  200
       1        1        3  200
       1        1        1  201
       1        1        2  201
       1        1        3  201
       1        1        1  202
       1        1        2  202
       1        1        3  202
       1        1        1  203
       1        1        2  203
       1        1        3  203
       1        1        1  204
       1        1        2  204
       1        1        3  204
       1        1        1  205
       1        1        2  205
       1        1        3  205
       1        1        1  206
       1        1        2  206
       1        1        3  206
       1        1        1  207
       1        1        2  207
       1        1        3  207
       1        1        1  208
       1        1        2  208
       1        1        3  208
       1        1        1  209
       1        1        2  209
       1        1        3  209
       1        1        1  210
       1        1        2  210
       1        1        3  210
       1        1        1  211
       1        1        2  211
       1        1        3  211
       1        1        1  212
       1        1        2  212
       1        1        3  212
       1        1        1  213
       1        1        2  213
       1        1        3  213
       1        1        1  214
       1        1        2  214
       1        1        3  214
       1        1        1  215
       1        1        2  215
       1        1        3  215
       1        1        1  216
       1        1        2  216
       1        1        3  216
       1        1        1  217
       1        1        2  217
       1        1        3  217
       1        1        1  218
       1        1        2  218
       1        1        3  218
       1        1        1  219
       1        1        2  219
       1        1        3  219
       1        1        1  220
       1        1        2  220
       1        1        3  220
       1        1        1  221
       1        1        2  221
       1        1        3  221
       1        1        1  222
       1        1        2  222
       1        1        3  222
       1        1        1  223
       1        1        2  223
       1        1        3  223
       1        1        1  224
       1        1        2  224
       1        1        3  224
       1        1        1  225
       1        1        2  225
       1        1        3  225
       1        1        1  226
       1        1        2  226
       1        1        3  226
       1        1        1  227
       1        1        2  227
       1        1        3  227
       1        1        1  228
       1        1        2  228
       1        1        3  228
       1        1        1  229
       1        1        2  229
       1        1        3  229
       1        1        1  230
       1        1        2  230
       1        1        3  230
       1        1        1  231
       1        1        2  231
       1        1        3  231
       1        1        1  232
       1        1        2  232
       1        1        3  232
       1        1        1  233
       1        1        2  233
       1        1        3  233
       1        1        1  234
       1        1        2  234
       1        1        3  234
       1        1        1  235
       1        1        2  235
       1        1        3  235
       1        1        1  236
       1        1        2  236
       1        1        3  236
       1        1        1  237
       1        1        2  237
       1        1        3  237
       1        1        1  238
       1        1        2  238
       1        1        3  238
       1        1        1  239
       1        1        2  239
       1        1        3  239
       1        1        1  240
       1        1        2  240
       1        1        3  240
       1        1        1  241
       1        1        2  241
       1        1        3  241
       1        1        1  242
       1        1        2  242
       1        1        3  242
       1        1        1  243
       1        1        2  243
       1        1        3  243
       1        1        1  244
       1        1        2  244
       1        1        3  244
       1        1        1  245
       1        1        2  245
       1        1        3  245
       1        1        1  246
       1        1        2  246
       1        1        3  246
       1        1        1  247
       1        1        2  247
       1        1        3  247
       1        1        1  248
       1        1        2  248
       1        1        3  248
       1        1        1  249
       1        1        2  249
       1        1        3  249
       1        1        1  250
       1        1        2  250
       1        1        3  250
       1        1        1  251
       1        1        2  251
       1        1        3  251
       1        1        1  252
       1        1        2  252
       1        1        3  252
       1        1        1  253
       1        1        2  253
       1        1        3  253
       1        1        1  254
       1        1        2  254
       1        1        3  254
       1        1        1  255
       1        1        2  255
       1        1        3  255
       1        1        1  256
       1        1        2  256
       1        1        3  256
       1        1        1  257
       1        1        2  257
       1        1        3  257
       1        1        1  258
       1        1        2  258
       1        1        3  258
       1        1        1  259
       1        1        2  259
       1        1        3  259
       1        1        1  260
       1        1        2  260
       1        1        3  260
       1        1        1  261
       1        1        2  261
       1        1        3  261
       1        1        1  262
       1        1        2  262
       1        1        3  262
       1        1        1  263
       1        1        2  263
       1        1        3  263
       1        1        1  264
       1        1        2  264
       1        1        3  264
       1        1        1  265
       1        1        2  265
       1        1        3  265
       1        1        1  266
       1        1        2  266
       1        1        3  266
       1        1        1  267
       1        1        2  267
       1        1        3  267
       1        1        1  268
       1        1        2  268
       1        1        3  268
       1        1        1  269
       1        1        2  269
       1        1        3  269
       1        1        1  270
       1        1        2  270
       1        1        3  270
       1        1        1  271
       1        1        2  271
       1        1        3  271
       1        1        1  272
       1        1        2  272
       1        1        3  272
       1        1        1  273
       1        1        2  273
       1        1        3  273
       1        1        1  274
       1        1        2  274
       1        1        3  274
       1        1        1  275
       1        1        2  275
       1        1        3  275
       1        1        1  276
       1        1        2  276
       1        1        3  276
       1        1        1  277
       1        1        2  277
       1        1        3  277
       1        1        1  278
       1        1        2  278
       1        1        3  278
       1        1        1  279
       1        1        2  279
       1        1        3  279
       1        1        1  280
       1        1        2  280
       1        1        3  280
       1        1        1  281
       1        1        2  281
       1        1        3  281
       1        1        1  282
       1        1        2  282
       1        1        3  282
       1        1        1  283
       1        1        2  283
       1        1        3  283
       1        1        1  284
       1        1        2  284
       1        1        3  284
       1        1        1  285
       1        1        2  285
       1        1        3  285
       1        1        1  286
       1        1        2  286
       1        1        3  286
       1        1        1  287
       1        1        2  287
       1        1        3  287
       1        1        1  288
       1        1        2  288
       1        1        3  288
       1        1        1  289
       1        1        2  289
       1        1        3  289
       1        1        1  290
       1        1        2  290
       1        1        3  290
       1        1        1  291
       1        1        2  291
       1        1        3  291
       1        1        1  292
       1        1        2  292
       1        1        3  292
       1        1        1  293
       1        1        2  293
       1        1        3  293
       1        1        1  294
       1        1        2  294
       1        1        3  294
       1        1        1  295
       1        1        2  295
       1        1        3  295
       1        1        1  296
       1        1        2  296
       1        1        3  296
       1        1        1  297
       1        1        2  297
       1        1        3  297
       1        1        1  298
       1        1        2  298
       1        1        3  298
       1        1        1  299
       1        1        2  299
       1        1        3  299
       1        1        1  300
       1        1        2  300
       1        1        3  300
       1        1        1  301
       1        1        2  301
       1        1        3  301
       1        1        1  302
       1        1        2  302
       1        1        3  302
       1        1        1  303
       1        1        2  303
       1        1        3  303
       1        1        1  304
       1        1        2  304
       1        1        3  304
       1        1        1  305
       1        1        2  305
       1        1        3  305
       1        1        1  306
       1        1        2  306
       1        1        3  306
       1        1        1  307
       1        1        2  307
       1        1        3  307
       1        1        1  308
       1        1        2  308
       1        1        3  308
       1        1        1  309
       1        1        2  309
       1        1        3  309
       1        1        1  310
       1        1        2  310
       1        1        3  310
       1        1        1  311
       1        1        2  311
       1        1        3  311
       1        1        1  312
       1        1        2  312
       1        1        3  312
       1        1        1  313
       1        1        2  313
       1        1        3  313
       1        1        1  314
       1        1        2  314
       1        1        3  314
       1        1        1  315
       1        1        2  315
       1        1        3  315
       1        1        1  316
       1        1        2  316
       1        1        3  316
       1        1        1  317
       1        1        2  317
       1        1        3  317
       1        1        1  318
       1        1        2  318
       1        1        3  318
       1        1        1  319
       1        1        2  319
       1        1        3  319
       1        1        1  320
       1        1        2  320
       1        1        3  320
       1        1        1  321
       1        1        2  321
       1        1        3  321
       1        1        1  322
       1        1        2  322
       1        1        3  322
       1        1        1  323
       1        1        2  323
       1        1        3  323
       1        1        1  324
       1        1        2  324
       1        1        3  324
       1        1        1  325
       1        1        2  325
       1        1        3  325
       1        1        1  326
       1        1        2  326
       1        1        3  326
       1        1        1  327
       1        1        2  327
       1        1        3  327
       1        1        1  328
       1        1        2  328
       1        1        3  328
       1        1        1  329
       1        1        2  329
       1        1        3  329
       1        1        1  330
       1        1        2  330
       1        1        3  330
       1        1        1  331
       1        1        2  331
       1        1        3  331
       1        1        1  332
       1        1        2  332
       1        1        3  332
       1        1        1  333
       1        1        2  333
       1        1        3  333
      1        1        1  334
      1        1        2  334
      1        1        3  334
      1        1        1  335
      1        1        2  335
      1        1        3  335
      1        1        1  336
      1        1        2  336
      1        1        3  336
      1        1        1  337
      1        1        2  337
      1        1        3  337
      1        1        1  338
      1        1        2  338
      1        1        3  338
      1        1        1  339
      1        1        2  339
      1        1        3  339
      1        1        1  340
      1        1        2  340
      1        1        3  340
      1        1        1  341
      1        1        2  341
      1        1        3  341
      1        1        1  342
      1        1        2  342
      1        1        3  342
      1        1        1  343
      1        1        2  343
      1        1        3  343
      1        1        1  344
      1        1        2  344
      1        1        3  344
      1        1        1  345
      1        1        2  345
      1        1        3  345
      1        1        1  346
      1        1        2  346
      1        1        3  346
      1        1        1  347
      1        1        2  347
      1        1        3  347
      1        1        1  348
      1        1        2  348
      1        1        3  348
      1        1        1  349
      1        1        2  349
      1        1        3  349
      1        1        1  350
      1        1        2  350
      1        1        3  350
      1        1        1  351
      1        1        2  351
      1        1        3  351
      1        1        1  352
      1        1        2  352
      1        1        3  352
      1        1        1  353
      1        1        2  353
      1        1        3  353
      1        1        1  354
      1        1        2  354
      1        1        3  354
      1        1        1  355
      1        1        2  355
      1        1        3  355
      1        1        1  356
      1        1        2  356
      1        1        3  356
      1        1        1  357
      1        1        2  357
      1        1        3  357
      1        1        1  358
      1        1        2  358
      1        1        3  358
      1        1        1  359
      1        1        2  359
      1        1        3  359
      1        1        1  360
      1        1        2  360
      1        1        3  360
      1        1        1  361
      1        1        2  361
      1        1        3  361
      1        1        1  362
      1        1        2  362
      1        1        3  362
      1        1        1  363
      1        1        2  363
      1        1        3  363
      1        1        1  364
      1        1        2  364
      1        1        3  364
      1        1        1  365
      1        1        2  365
      1        1        3  365
      1        1        1  366
      1        1        2  366
      1        1        3  366
      1        1        1  367
      1        1        2  367
      1        1        3  367
      1        1        1  368
      1        1        2  368
      1        1        3  368
      1        1        1  369
      1        1        2  369
      1        1        3  369
      1        1        1  370
      1        1        2  370
      1        1        3  370
      1        1        1  371
      1        1        2  371
      1        1        3  371
      1        1        1  372
      1        1        2  372
      1        1        3  372
      1        1        1  373
      1        1        2  373
      1        1        3  373
      1        1        1  374
      1        1        2  374
      1        1        3  374
      1        1        1  375
      1        1        2  375
      1        1        3  375
      1        1        1  376
      1        1        2  376
      1        1        3  376
      1        1        1  377
      1        1        2  377
      1        1        3  377
      1        1        1  378
      1        1        2  378
      1        1        3  378
      1        1        1  379
      1        1        2  379
      1        1        3  379
      1        1        1  380
      1        1        2  380
      1        1        3  380
      1        1        1  381
      1        1        2  381
      1        1        3  381
      1        1        1  382
      1        1        2  382
      1        1        3  382
      1        1        1  383
      1        1        2  383
      1        1        3  383
      1        1        1  384
      1        1        2  384
      1        1        3  384
      1        1        1  385
      1        1        2  385
      1        1        3  385
      1        1        1  386
      1        1        2  386
      1        1        3  386
      1        1        1  387
      1        1        2  387
      1        1        3  387
      1        1        1  388
      1        1        2  388
      1        1        3  388
      1        1        1  389
      1        1        2  389
      1        1        3  389
      1        1        1  390
      1        1        2  390
      1        1        3  390
      1        1        1  391
      1        1        2  391
      1        1        3  391
      1        1        1  392
      1        1        2  392
      1        1        3  392
      1        1        1  393
      1        1        2  393
      1        1        3  393
      1        1        1  394
      1        1        2  394
      1        1        3  394
      1        1        1  395
      1        1        2  395
      1        1        3  395
      1        1        1  396
      1        1        2  396
      1        1        3  396
      1        1        1  397
      1        1        2  397
      1        1        3  397
      1        1        1  398
      1        1        2  398
      1        1        3  398
      1        1        1  399
      1        1        2  399
      1        1        3  399
      1        1        1  400
      1        1        2  400
      1        1        3  400
      1        1        1  401
      1        1        2  401
      1        1        3  401
      1        1        1  402
      1        1        2  402
      1        1        3  402
      1        1        1  403
      1        1        2  403
      1        1        3  403
      1        1        1  404
      1        1        2  404
      1        1        3  404
      1        1        1  405
      1        1        2  405
      1        1        3  405
      1        1        1  406
      1        1        2  406
      1        1        3  406
      1        1        1  407
      1        1        2  407
      1        1        3  407
      1        1        1  408
      1        1        2  408
      1        1        3  408
      1        1        1  409
      1        1        2  409
      1        1        3  409
      1        1        1  410
      1        1        2  410
      1        1        3  410
      1        1        1  411
      1        1        2  411
      1        1        3  411
      1        1        1  412
      1        1        2  412
      1        1        3  412
      1        1        1  413
      1        1        2  413
      1        1        3  413
      1        1        1  414
      1        1        2  414
      1        1        3  414
      1        1        1  415
      1        1        2  415
      1        1        3  415
      1        1        1  416
      1        1        2  416
      1        1        3  416
      1        1        1  417
      1        1        2  417
      1        1        3  417
      1        1        1  418
      1        1        2  418
      1        1        3  418
      1        1        1  419
      1        1        2  419
      1        1        3  419
      1        1        1  420
      1        1        2  420
      1        1        3  420
      1        1        1  421
      1        1        2  421
      1        1        3  421
      1        1        1  422
      1        1        2  422
      1        1        3  422
      1        1        1  423
      1        1        2  423
      1        1        3  423
      1        1        1  424
      1        1        2  424
      1        1        3  424
      1        1        1  425
      1        1        2  425
      1        1        3  425
      1        1        1  426
      1        1        2  426
      1        1        3  426
      1        1        1  427
      1        1        2  427
      1        1        3  427
      1        1        1  428
      1        1        2  428
      1        1        3  428
      1        1        1  429
      1        1        2  429
      1        1        3  429
      1        1        1  430
      1        1        2  430
      1        1        3  430
      1        1        1  431
      1        1        2  431
      1        1        3  431
      1        1        1  432
      1        1        2  432
      1        1        3  432
      1        1        1  433
      1        1        2  433
      1        1        3  433
      1        1        1  434
      1        1        2  434
      1        1        3  434
      1        1        1  435
      1        1        2  435
      1        1        3  435
      1        1        1  436
      1        1        2  436
      1        1        3  436
      1        1        1  437
      1        1        2  437
      1        1        3  437
      1        1        1  438
      1        1        2  438
      1        1        3  438
      1        1        1  439
      1        1        2  439
      1        1        3  439
      1        1        1  440
      1        1        2  440
      1        1        3  440
      1        1        1  441
      1        1        2  441
      1        0        3  441
      1        1        1  442
      1        1        2  442
      1        0        3  442
      1        1        1  443
      1        1        2  443
      1        0        3  443
      1        1        1  444
      1        1        2  444
      1        0        3  444
      1        1        1  445
      1        1        2  445
      1        0        3  445
      1        1        1  446
      1        1        2  446
      1        0        3  446
      1        1        1  447
      1        1        2  447
      1        0        3  447
      1        1        1  448
      1        1        2  448
      1        0        3  448
      1        1        1  449
      1        1        2  449
      1        0        3  449
      1        1        1  450
      1        1        2  450
      1        0        3  450
      1        1        1  451
      1        1        2  451
      1        0        3  451
      1        1        1  452
      1        1        2  452
      1        0        3  452
      1        1        1  453
      1        1        2  453
      1        0        3  453
      1        1        1  454
      1        1        2  454
      1        0        3  454
      1        1        1  455
      1        1        2  455
      1        0        3  455
      1        1        1  456
      1        1        2  456
      1        0        3  456
      1        1        1  457
      1        1        2  457
      1        0        3  457
      1        1        1  458
      1        1        2  458
      1        0        3  458
      1        1        1  459
      1        1        2  459
      1        0        3  459
      1        1        1  460
      1        1        2  460
      1        0        3  460
      1        1        1  461
      1        1        2  461
      1        0        3  461
      1        1        1  462
      1        1        2  462
      1        0        3  462
      1        1        1  463
      1        1        2  463
      1        0        3  463
      1        1        1  464
      1        1        2  464
      1        0        3  464
      1        1        1  465
      1        1        2  465
      1        0        3  465
      1        0        1  466
      1        1        2  466
      1        1        3  466
      1        0        1  467
      1        1        2  467
      1        1        3  467
      1        0        1  468
      1        1        2  468
      1        1        3  468
      1        0        1  469
      1        1        2  469
      1        1        3  469
      1        0        1  470
      1        1        2  470
      1        1        3  470
      1        0        1  471
      1        1        2  471
      1        1        3  471
      1        0        1  472
      1        1        2  472
      1        1        3  472
      1        0        1  473
      1        1        2  473
      1        1        3  473
      1        0        1  474
      1        1        2  474
      1        1        3  474
      1        0        1  475
      1        1        2  475
      1        1        3  475
      1        0        1  476
      1        1        2  476
      1        1        3  476
      1        0        1  477
      1        1        2  477
      1        1        3  477
      1        0        1  478
      1        1        2  478
      1        1        3  478
      1        0        1  479
      1        1        2  479
      1        1        3  479
      1        0        1  480
      1        1        2  480
      1        0        3  480
      1        0        1  481
      1        1        2  481
      1        0        3  481
      1        0        1  482
      1        1        2  482
      1        0        3  482
      1        0        1  483
      1        1        2  483
      1        0        3  483
      1        0        1  484
      1        1        2  484
      1        0        3  484
      1        0        1  485
      1        1        2  485
      1        0        3  485
      1        0        1  486
      1        1        2  486
      1        0        3  486
      1        0        1  487
      1        1        2  487
      1        0        3  487
      1        0        1  488
      1        1        2  488
      1        0        3  488
      1        0        1  489
      1        1        2  489
      1        0        3  489
      1        0        1  490
      1        1        2  490
      1        0        3  490
      1        0        1  491
      1        1        2  491
      1        0        3  491
      1        0        1  492
      1        1        2  492
      1        0        3  492
      1        0        1  493
      1        1        2  493
      1        0        3  493
      1        0        1  494
      1        1        2  494
      1        0        3  494
      1        0        1  495
      1        1        2  495
      1        0        3  495
      1        0        1  496
      1        1        2  496
      1        0        3  496
      1        0        1  497
      1        1        2  497
      1        0        3  497
      1        1        1  498
      1        0        2  498
      1        1        3  498
      1        1        1  499
      1        0        2  499
      1        1        3  499
      1        1        1  500
      1        0        2  500
      1        1        3  500
      1        1        1  501
      1        0        2  501
      1        1        3  501
      1        1        1  502
      1        0        2  502
      1        1        3  502
      1        1        1  503
      1        0        2  503
      1        1        3  503
      1        1        1  504
      1        0        2  504
      1        1        3  504
      1        1        1  505
      1        0        2  505
      1        1        3  505
      1        1        1  506
      1        0        2  506
      1        1        3  506
      1        1        1  507
      1        0        2  507
      1        1        3  507
      1        1        1  508
      1        0        2  508
      1        1        3  508
      1        1        1  509
      1        0        2  509
      1        1        3  509
      1        1        1  510
      1        0        2  510
      1        1        3  510
      1        1        1  511
      1        0        2  511
      1        1        3  511
      1        1        1  512
      1        0        2  512
      1        0        3  512
      1        1        1  513
      1        0        2  513
      1        0        3  513
      1        1        1  514
      1        0        2  514
      1        0        3  514
      1        1        1  515
      1        0        2  515
      1        0        3  515
      1        1        1  516
      1        0        2  516
      1        0        3  516
      1        1        1  517
      1        0        2  517
      1        0        3  517
      1        1        1  518
      1        0        2  518
